Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Comoros,COM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,51.0478237506717,53.7345513164965,53.7345513164965,53.7345513164965,53.7345513164965,53.7345513164965,53.7345513164965,59.1080064481462,59.1080064481462,59.1080064481462,60.7200429876411,61.257388500806,61.257388500806,61.257388500806,61.794734013971,61.794734013971,63.4067705534659,64.4814615797958,65.5561526061257,66.6308436324557,67.7055346587856,67.7055346587856,68.2428801719506,68.7802256851155,69.8549167114455,70.3922622246104,70.9296077377754,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,71.4669532509404,,
Cabo Verde,CPV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.1290322580645,16.6253101736973,16.6253101736973,16.8734491315136,16.8734491315136,17.12158808933,17.12158808933,17.12158808933,17.3697270471464,17.3697270471464,17.8660049627792,17.8660049627792,17.8660049627792,17.8660049627792,18.3622828784119,18.6104218362283,18.6104218362283,18.8585607940447,18.8585607940447,18.8585607940447,18.8585607940447,19.3548387096774,19.3548387096774,19.3548387096774,19.6029776674938,19.6029776674938,19.6029776674938,19.6029776674938,19.6029776674938,19.6029776674938,19.6029776674938,19.6029776674938,19.6029776674938,19.6029776674938,19.6029776674938,19.6029776674938,,
Costa Rica,CRI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.3207990599295,27.614571092832,27.8104191147669,29.0834312573443,30.4543674108891,32.021151586369,32.0407363885625,33.6075205640423,35.0567959263611,36.349392871132,36.9565217391304,36.9565217391304,40.1096748922836,40.1096748922836,41.5589502546024,43.1844888366628,44.7904426165296,46.2201331766549,47.8456717587152,49.2753623188406,50.9009009009009,52.4676850763807,52.5264394829612,53.8190364277321,52.5068546807677,51.1555033294164,49.725812769291,48.2373678025852,46.5726596161379,43.0591461026244,43.1574226400313,42.3031727379554,41.382687034861,41.030160595378,40.1096748922836,39.0716803760282,38.2491186839013,37.5048962005484,36.9761065413239,36.036036036036,35.8989424206815,35.7618488053271,35.8206032119076,35.6835095965531,35.3505679592636,35.5464159811986,35.2526439482961,35.1155503329416,35.5660007833921,35.6247551899726,35.6247551899726,35.4876615746181,35.2722287504896,34.9588719153937,34.6503133568351,34.8021934978457,34.8805327066197,34.9099099099099,34.7957892675284,34.7067175871524,34.7283979631806,34.652428515472,,
Caribbean small states,CSS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,4.07781809072133,4.08036037132652,4.0854449325369,4.09815633556284,4.10069861616803,4.11086773858878,4.11086773858878,4.11595229979915,4.12357914161472,4.13120598343028,4.14900194766659,4.15154422827178,4.16425563129772,4.16654368384239,4.17548090014829,4.05665047496667,3.9429025478083,3.83677900302884,3.72353960522416,3.61138009964016,3.50091094859473,3.377477814367,3.25658638343024,3.27226187266364,3.29302127687049,3.31403462263027,3.34536856998191,3.35428245230061,3.3759058678572,3.39473338437414,3.4059350284309,3.4247622907521,3.44638596050444,3.44208166389216,3.44972431327176,3.4545710636117,3.45738424796226,3.45740102488167,3.47368658391188,3.48087193513962,3.48942968921443,3.46367127141418,3.48061773939094,3.47171224553194,3.44867372224249,3.44666557582798,3.43931931869134,3.44140372383045,3.47953308613136,3.48487119685348,3.48995511182694,3.47266980091719,3.4968183970411,3.50825720573137,3.52808447412784,3.52554251664112,3.52300055915439,3.52300055915439,3.52808447412784,3.5331683891013,3.53571034658802,3.52045860166766,,
Cuba,CUB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,33.0540037243948,35.4283054003724,37.5977653631285,44.2737430167598,42.3463687150838,41.9925512104283,43.0260707635009,44.0130353817505,44.1806331471136,46.7597765363128,47.2346368715084,51.9646182495345,54.4785847299814,52.4301675977654,54.096834264432,55.8379888268156,56.219739292365,55.3817504655494,54.5810055865922,55.2793296089385,55.2886405959032,56.6387337057728,57.5325884543762,57.1880819366853,57.9329608938547,60.0651769087523,62.6256983240224,63.2029795158287,63.0540037243948,62.7653631284916,62.8957169459963,63.0819366852886,62.6629422718808,62.2532588454376,62.2346368715084,61.5921787709497,62.2625698324022,62.1415270018622,62.0111731843575,61.024208566108,61.9739292364991,62.5434721308394,62.3872180451128,61.3476177051029,62.3543780533634,62.294465846096,62.1946636602781,61.6967305524239,61.1969184517099,60.7027433295753,59.9627560521415,60.062447842924,60.8549222797927,60.3622380311479,59.9452449567723,59.8490965013456,60.6936416184971,60.6936416184971,61.6666666666667,61.6666666666667,61.6666666666667,61.6666666666667,,
Curacao,CUW,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,,
Cyprus,CYP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,43.7229437229437,43.5064935064935,43.8311688311688,43.6147186147186,43.5064935064935,43.2900432900433,43.3982683982684,43.3982683982684,43.1818181818182,43.0735930735931,42.8571428571429,42.6406926406926,42.6623376623377,31.0606060606061,19.512987012987,19.2532467532468,19.0584415584416,18.8636363636364,18.6688311688312,18.5606060606061,19.0367965367965,19.6969696969697,19.8051948051948,19.6969696969697,17.6190476190476,17.6623376623377,17.5757575757576,17.4675324675325,17.4675324675325,17.3809523809524,17.2294372294372,17.2727272727273,17.1753246753247,15.5194805194805,15.487012987013,15.4978354978355,15.3896103896104,15.6060606060606,15.6060606060606,15.3138528138528,15.1515151515152,15.1515151515152,16.6666666666667,16.8831168831169,18.0735930735931,16.991341991342,15.9307359307359,12.5108225108225,13.8095238095238,12.3917748917749,12.5865800865801,12.6515151515152,11.7781385281385,11.7943722943723,13.7099567099567,11.8387445887446,13.1406926406926,14.3340800865801,13.5636796536797,13.8147186147186,13.160854978355,13.3160497835498,,
Czechia,CZE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4160735084768,55.441956774945,55.3901902420085,55.3901902420085,55.3901902420085,55.441956774945,55.4160735084768,55.3901902420085,55.3643069755403,47.2636210689789,47.475346188689,47.0022003624126,46.6669686771939,46.1611650485437,46.5592233009709,46.2404194717763,45.907172449508,45.6289006862618,45.3714877638224,45.6544089084553,45.5969955969956,45.5322455322455,45.2532055433234,45.17549540215,45.6029011786038,45.628804558995,45.6399997409511,45.6468665918898,45.730560511424,45.7476202749375,,
Germany,DEU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.4950877896486,55.5466445163693,55.5724228797296,55.7328215850829,55.9505055423481,55.9419127545613,55.6010655056856,55.237304156045,55.1485120155816,54.4868673559992,54.283504711712,54.2749119239252,54.1259702689543,53.9082863116891,53.8252226964168,53.7278377681666,53.5874889009824,53.4442757712027,53.258098702489,53.0432790078194,52.8771517772749,52.6909747085613,52.501933377252,52.3701772978547,52.2556067940309,52.1524933405895,51.9147595451551,51.8345601924784,51.7171254260591,51.6483831237648,49.0820038381119,48.5521152579269,49.1578826764436,49.5774970639627,49.6791750214838,49.6634105817984,49.6404526572124,49.776517105037,49.1489483638031,48.9124516406362,48.8220120378332,48.6355558103537,48.7400017201342,48.7799982796686,48.8330083725198,48.5948612066988,48.6133019760805,48.5356968706078,48.4380826711798,47.9100324181656,47.9659169153087,47.8108681930338,47.8588626461821,47.9363714531384,47.9590666743106,47.6843370735058,47.7631164667831,47.6415364359723,47.7002776267209,47.4970663155786,47.4856177910072,47.5011449507671,,
Djibouti,DJI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.1259706643658,56.0396893874029,57.6574633304573,59.167385677308,60.4616048317515,60.4616048317515,62.6229508196721,63.9171699741156,64.7799827437446,64.7799827437446,66.9370146678171,69.0940465918896,72.5452976704055,73.4081104400345,73.4124245038827,73.4124245038827,73.4124245038827,73.4253666954271,73.4339948231234,73.4210526315789,73.4253666954271,73.4383088869715,73.4598792062122,73.4598792062122,73.4598792062122,73.4598792062122,73.4598792062122,73.4598792062122,73.4598792062122,73.4598792062122,73.4641932700604,73.5073339085419,73.5073339085419,73.5073339085419,,
Dominica,DMA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,22.6666666666667,24,24,24,24,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,25.3333333333333,24,24,24,24,24,24,24,22.6666666666667,22.6666666666667,22.6666666666667,22.6666666666667,25.3333333333333,28,29.3333333333333,29.3333333333333,29.3333333333333,29.3333333333333,29.3333333333333,29.3333333333333,29.3333333333333,29.3333333333333,30.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,,
Denmark,DNK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,79,78.525,77.2,76.7,75.825,75.675,75.575,75.425,74.775,74.375,73.775,73.9,74.65,73.3,73.425,73.325,73.175,73.025,73,72.625,72.425,72.175,71.15,71.375,70.85,70.475,69.95,69.675,69.35,69.7,69.25,68.9,68.475,67.275,68.15,67.9,67.2,66.8,66.1,66.175,66.9,66.625,66.45,66.15,67.675,67.75,66.575,66.7,65.85,65.65,67.25,65.6,65.7,66.315775,65.847475,65.6275,65.7825,65.8125,65.649125,65.499675,65.45,65.6,,
Dominican Republic,DOM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.332229352101,45.6427240736908,45.9532187952805,46.2637135168702,46.5742082384599,46.8847029600497,47.1951976816394,47.4021941626992,48.2301800869385,48.3336783274684,48.5199751604223,49.0581660111778,49.7826536948872,50.1966466570068,50.8176361001863,51.9561167460153,52.5771061891948,53.0945973918443,53.6120885944939,54.2330780376734,54.3365762782033,54.4400745187332,54.4400745187332,54.4400745187332,54.4400745187332,54.5849720554751,54.5849720554751,54.5849720554751,54.667770647899,52.7013040778307,52.7013040778307,52.7013040778307,52.7013040778307,52.7013040778307,53.3222935210101,53.3015938729042,51.7491202649555,51.9561167460153,51.0660318774581,52.0596149865452,52.0596149865452,52.0596149865452,50.4036431380667,50.031049472159,50.031049472159,50.031049472159,50.031049472159,49.6170565100393,49.6170565100393,49.6170565100393,49.6170565100393,48.6855723452701,48.6855723452701,48.6855723452701,50.2794452494308,50.2794452494308,50.2794452494308,50.2794452494308,50.3962610912233,50.3962610912233,50.3962610912233,50.3962610912233,,
Algeria,DZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.0915045303014,18.8517638365229,18.6880180036444,18.5427460596035,18.5440056429333,18.5440056429333,18.5792739761687,18.5591206428913,18.5591206428913,18.5645788373206,19.0755498081235,19.0600149470555,18.6015266149958,18.614962170514,18.3701831434162,18.4827059208814,18.4033521711018,18.4079706433112,18.3983138377825,18.4025124488819,16.4463795376489,16.4195084266125,16.4929841208528,16.6306985649147,16.3959962044556,16.2435866215456,16.2817939825506,16.2977487047285,16.2738166214616,16.2385482882263,16.2158757882892,16.3179020380058,16.316642454676,16.6432943982131,16.6470731482026,16.6416149537733,16.6642874537103,16.7213885646628,16.6815017592181,16.8032614811021,16.8402092587772,16.7335645368512,16.7548514951254,17.27518536868,17.3028962019364,17.2903003686381,17.3201105074441,17.344042590711,17.3738527295171,17.3713335628574,17.3772116183966,17.381490003107,17.3955322579291,17.3952656461243,17.4059228102468,17.3655321884285,17.3550108093197,17.3565679895505,17.347004145287,17.3351724641764,17.3306152936025,17.3445059727317,,
East Asia & Pacific (excluding high income),EAP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,35.2949488485039,35.5135978415232,35.7499778846807,35.9814664576945,36.2607497486871,36.5256301668443,36.7944828531235,37.0670810687651,37.3901068273944,37.7253974998917,37.9965681946305,38.3841435803049,38.8019491839005,39.3151248292278,39.6854973951059,39.1814074744828,39.6595899430835,40.0966862708439,40.383598296879,40.733998338381,41.1284811043467,41.7982458003412,42.5114450314277,43.2224299640638,44.1669056764748,44.7299780350901,45.3033033746314,45.7748337280489,46.2408811703803,46.695125280581,46.8763745437741,46.8968771114804,46.9060430524624,47.1740716208788,47.2405644406908,47.2908502192348,47.9802151319602,48.0256785075421,48.1939359412055,48.1328629618202,48.2653339252351,48.3562906977161,47.4472213989439,47.5390676377627,47.6071964601988,47.7963161413285,47.9437823992486,48.0489223553912,48.1486137722531,48.1535869297501,48.1936260077357,48.1763537604949,48.1917589759047,48.1558151508642,48.246137434057,48.230899057343,48.36051000241,48.3547150908994,48.3201144686903,48.3027668027108,48.2714805560941,48.2659257034793,,
Early-demographic dividend,EAR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,35.0471243629147,35.0274092479284,34.9860040964551,34.9499531046134,34.9292750898908,34.9286263153027,34.9208787263197,34.9360316120703,34.8774270818696,34.903651386218,34.9321976769998,35.085615521384,35.1740903623735,35.2165722979253,35.2509639373365,35.2866913834685,35.3630618380952,35.4564697252198,35.5820578815781,35.6002841629776,35.5190351629111,35.6259842286495,35.6804449404476,36.0319539874812,36.3341590761549,36.6029833542567,37.0162130138336,37.2542336673054,37.5486430890186,37.7704394485731,37.799401511831,38.7036263416205,38.7754953296411,39.0562967974913,39.3437740699793,39.5929452095222,39.8513703721236,40.1801413337546,40.4533083540262,40.3827663440071,40.4656897497405,40.5032931063138,40.504335972055,40.4500912969544,39.9830188642827,40.0200568266676,40.0711219664971,39.8249591411895,39.7709477218782,39.7780201284523,39.7665987814985,39.7454510002877,39.6868465850584,39.5784288000232,39.609522739982,39.5559691732663,39.579729951588,39.5579109824907,39.7348309082041,39.8510935330681,39.8697318911314,39.892602057568,,
East Asia & Pacific,EAS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,43.4537402393251,43.6855753579135,43.952107727404,44.2126023069829,44.5734099864753,44.7742138620331,45.0534708036589,46.2133017341822,46.3021997402116,45.8062634534362,46.2256466436219,46.5023450823741,46.694159425367,47.1285781206295,47.3542513729456,47.0890330863104,47.0182664110335,47.4990571073046,47.5649035091667,47.8967620972177,48.1738903669477,48.390354109222,48.5675670522157,49.1422079363294,49.7629794732303,49.3801138935412,49.8498023773578,50.1948393326493,50.2894121222912,50.4660572448738,50.5052205422825,50.6409480439927,50.3955058859753,50.9313022236934,50.7277446415075,50.8256765217857,51.1425019639677,51.2299883851148,50.9128233085953,50.9318998007659,51.0179723791297,50.7124919066175,49.8016678767966,48.0371378620753,48.6987601027743,48.7679967008329,48.4189982486501,48.1096837062667,47.9713398343077,47.646424369805,48.4759286630556,48.0882545186299,47.4668359775749,47.5502629293828,46.5157122685507,46.2548054425342,47.5330196131851,46.9918689743847,47.1073433038964,46.8123125830232,47.1081221878722,47.1231204973794,,
Europe & Central Asia (excluding high income),ECA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,47.3620817284167,47.5264419156117,48.4335595899778,48.3319322986588,48.3457335357515,48.5853731979976,48.3595347728442,48.7321681743473,50.0332484348142,49.4435592135804,49.5765529528374,50.1863167007515,50.1022546202778,49.4962548461162,48.9843544157685,48.9040563090473,49.1048015758503,49.1311493921182,50.1976086220092,49.8061553517433,49.846304405104,48.0596715305572,47.4611997039007,48.5878825138326,49.2352859992723,49.6769255862389,50.8613226603767,50.6630867094087,51.449757223693,51.1875337189315,51.684378254269,70.1040147323296,70.1418484862129,70.1832650628494,69.3591867892061,69.0714693947189,69.0991265453482,69.0817930745847,69.0762396052586,69.0176173626895,68.932468041964,68.732240000496,68.5087164119985,68.4005876102415,68.2680222683688,67.5690018266422,67.2392032168173,67.0237257309698,66.8833841031184,67.7601556032929,67.5253167417636,67.5090443991931,67.4651234598205,67.4985722463657,67.3496193759684,67.3104990239317,67.2331470919822,67.1051723956214,67.7343777319299,67.819782608232,67.8760596385148,67.9744935129301,,
Europe & Central Asia,ECS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.9801015899276,45.9648037182771,45.9928971142637,45.8504972605445,45.7097309741238,45.6741595318602,45.604465062302,45.4965803450621,45.6726482519041,45.1814585164452,44.8189535112097,44.7729393254539,44.6229874287895,44.4385354992449,44.2553551134786,44.1400577366378,44.1186788230636,44.1109638456277,44.1853896208527,44.041840994828,43.9625575446835,43.6540395670309,43.3528553746124,43.4757362202684,43.4934635052691,43.4839327019327,43.6185918370361,43.490796219139,43.5058418194702,43.3346894181639,43.0019892924972,30.6759462239417,30.6522957411216,30.607607352699,30.3284494295052,30.2465492411939,30.2200949169109,30.1635230046464,30.1184918003406,30.0783871918226,29.9696514713036,29.8328798297459,29.7046100685742,29.6326554810978,29.5868438910922,29.5450702313458,29.3879625271438,29.3744123273068,29.2919068851822,29.4189166319454,29.3304393520078,29.2932725777245,29.2702102407274,29.2139345789141,29.1781486482719,29.1416284568934,29.1274734153605,29.0765622008237,29.2629663515846,29.1960571455365,29.1970713688698,29.2035477166433,,
Ecuador,ECU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,17.0134373645427,17.0134373645427,17.0495593122381,17.0495593122381,17.0856812599335,17.0856812599335,17.121803207629,17.1037422337812,17.3204739199538,17.5372056061263,17.7539372922988,17.9706689784713,18.1874006646438,18.6678225689929,19.4516688339835,20.0657419448057,21.0771564802774,21.6912295910996,22.3594856234648,23.3997977170929,24.4148244473342,25.1408755960121,25.6285218899003,26.206473053027,26.8024851900014,27.3804363531282,27.8897558156336,27.9078167894813,28.0053460482589,28.3412801618263,28.5869094061552,28.7277850021673,28.8072532870972,29.3635312816067,29.2876751914463,28.8505996243317,28.9409044935703,32.3200193267837,32.5132871637945,32.477049444355,31.3456273151876,30.1578354002255,29.1914962151715,30.3068126912546,30.1980995329361,29.9726203897568,29.8437751650829,29.9766468030279,30.3366081494605,30.1888387824126,29.5784345305202,30.2258817845064,30.2504429054598,22.0446126590433,23.3089064261556,22.2096956031567,22.507650185215,21.9358995007248,21.4607827347399,21.8231599291351,22.024480592688,21.5332581736189,,
"Egypt, Arab Rep.",EGY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,2.57973780702195,2.51644984680295,2.50138128484605,2.51745441760008,2.68421316992315,2.79270681601286,2.81380280275252,2.81380280275252,2.84795820985484,2.85599477623186,2.865035913406,2.86804962579738,2.86804962579738,2.85599477623186,2.83791250188357,2.74247827615651,2.64704405042945,2.5516098247024,2.45818474056959,2.45617559897534,2.47928072730926,2.45641669596665,2.44586870259682,2.46949620774524,2.50841328042594,2.57873323622482,2.55864182028228,2.5927972273846,2.58275151941333,2.6601034707921,2.65508061680647,3.00997538801547,3.02896177608117,3.02643025767241,3.2980059269677,3.1909789542418,3.25975187101311,3.27451906173088,3.49892008639309,3.30604249334472,3.35325732080968,3.4396504093626,3.4245818474057,3.49389723240745,3.53910291827817,3.54914862624943,3.55417148023507,3.55818976342358,3.70586167060124,3.68777939625295,3.63654628559948,3.71289366618112,3.74802350695665,3.73217137977799,3.80719985936009,3.75083168416294,3.85450680596715,3.88065698930132,3.93992666633181,3.98915063539103,4.04942488321865,4.07654829474107,,
Euro area,EMU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.6817267185162,55.6510667110317,55.5622813037017,55.3056333926066,55.147686642277,55.0196531062861,54.9774178050422,54.6532266027633,54.6867493173066,54.0879871684342,53.2683402024473,53.071643185554,52.8441202071438,52.6896504798621,52.5195049615046,52.2046424706734,52.1562065105271,52.1659247751919,52.0226002109486,51.8798371449579,51.8233715880507,51.7463586925401,51.3177833952155,51.2149134054173,51.1194348799942,50.9929600666565,50.9184361937056,50.5981412185898,50.5655681449448,50.3192576160826,49.452191441705,48.5696184355182,48.452193175176,48.3085208261071,47.7217780670123,47.6246213597696,47.3888346166788,47.4170724276396,47.3651843600568,46.8191070277606,46.2584385079165,45.9590506568977,45.5651313153464,45.3518560930108,45.4525167022368,44.942168478674,44.5340961044475,44.8214633398001,44.4970356735764,44.3065393058953,43.8745186580784,43.729667910899,43.6181861871726,43.0327454805402,42.9803491996728,42.741285150813,42.7262149953053,42.5122403516899,42.812102371831,42.4270924905662,42.3590047918146,42.6163618554284,,
Eritrea,ERI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2673267326733,73.3267326732673,73.3366336633663,72.6534653465346,72.8712871287129,73.9306930693069,73.9306930693069,74.5544554455445,74.5742574257426,74.5742574257426,74.9207920792079,61.9923728717243,62.1522804243469,62.5764277224781,62.5616538406188,62.5487918988311,62.7077358945754,62.7100610487235,62.6976908693159,62.701247715187,62.7182592530622,62.7250437544772,62.6978016748456,62.7036614635264,62.70688595366,62.7035294042634,62.7020628070177,62.7226371689837,62.7226371689837,62.7226371689837,,
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,66.4892552723198,66.4932570330946,66.3031733962944,65.5348353275441,65.4167833846893,64.340309736284,64.7925087038297,64.3463123774461,65.0826363599984,64.2662771619513,65.3967745808156,65.1646724558806,64.5884189043179,64.1880940470235,63.8892780657687,63.0862541785936,63.2381791247948,63.0152343202611,62.7677463266205,62.5422948325225,62.4794778360629,62.4494454010331,61.6522836033078,61.3246836456832,61.4928720166587,61.2886432804741,61.2706230978696,61.2245715201025,61.4708473490309,61.0123338138715,60.8101073201986,60.6259010091302,60.1333493512734,60.4336857280154,59.5046452026269,60.3455870575044,60.1854076565754,59.9831811629025,59.6227775108121,59.6513026052104,59.2152772205729,58.9511862776531,58.3982692654394,58.2375095156056,58.4343505179427,57.3429796785442,56.1078720121817,56.4194065757819,56.0903220631292,55.0888982220356,54.0409698327599,53.8613782211471,53.4439535395134,53.1336838527818,53.1890621841609,52.5772473596977,52.6387138276281,52.408209711446,52.4584917258728,52.3316792232841,52.4848941208322,53.3572810066811,,
Estonia,EST,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41330502477,31.1394196744515,25.9731068648266,23.378155225289,23.7084217975938,24.1330502476999,24.6048596367068,23.6140599197924,23.2602028780373,20.9955178108044,16.4708657702288,19.5494220334985,18.1740976645435,20.8044350082567,21.1960368011323,21.5758433592828,21.3918376975702,21.9815994338287,22.3826374144845,22.3165841000236,22.550129747582,22.1992178513918,22.4062571888659,22.8433402346446,23.0733839429492,22.9707602339181,23.0409356725146,23.1204678362573,23.0409356725146,23.0877192982456,23.075122864498,,
Ethiopia,ETH,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54,30.472,30.5,30.5,30.492,30.449,30.557,30.534,30.559,30.498,31.607,29.3293276530079,29.7634289851903,30.319510705705,31.0792400564507,30.5812240163046,30.9988954345277,31.6178601080481,32.186781367053,32.3308335299665,32.5914011165082,32.7461141549206,32.9671104083739,33.1082473792896,33.263928812192,33.5852351498111,33.8392563550947,34.0927476985506,34.3534675785688,34.0757642803991,,
European Union,EUU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,52.6533683109595,52.6008367850273,52.4560425378401,52.2784037555943,52.0978222164647,52.0037785587017,51.949735426996,51.7405831829836,51.7352422769873,51.3102822712833,50.7413928108836,50.5694536253367,50.3832441271892,50.2579568296909,50.1118068619255,49.9618641136177,49.908645564961,49.895820863908,49.7639825362906,49.6363658569244,49.5491190853812,49.4851029317016,49.1770098989391,49.1172255015565,49.0106443950454,48.9066506137511,48.8541807711826,48.617311473954,48.4967116659088,48.327904328706,47.7182251551019,47.1196207295014,47.2016587937463,47.0983125502061,46.6778237596412,46.57641910575,46.4119504241857,46.2626394018691,46.2236024007616,45.7117407353493,45.1651218849693,44.5763317331435,44.12329892398,43.8422351429622,43.8241583213564,43.3980030804138,42.8647796506212,43.0712507818083,42.8028563811801,42.4037795916086,42.1621382174587,41.9299427440749,41.8162303479117,41.394354095904,41.3490029398495,41.1031537631035,41.0935847175088,40.9653304909725,41.2743552952453,40.7796713967613,40.7146016537221,40.7113015792169,,
Fragile and conflict affected situations,FCS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.3816272019148,27.4335595290653,27.4882674900668,27.5260130712957,27.5337633104377,27.5334069022795,27.5634411543391,27.6405298142086,27.7139781968997,27.7087503543963,27.7594995480653,27.8470223982195,27.8703967459458,27.8698145239105,27.9008462470815,27.9795747107601,28.0092204407027,28.0478290214965,28.1227581185661,28.221219349979,28.2325647426541,28.2800795858772,28.3525974408046,28.3919749408835,28.4546202521325,28.5446811006513,28.5474824972389,28.5940930231318,28.596769964872,28.7737841657945,28.9466869804318,30.5736758295888,30.9506633054035,31.1329256403618,31.3235502292508,31.4438620029196,31.5196883026929,31.5715209642958,31.6568096096282,31.7766788559061,31.9020592004333,31.9786903744483,32.1640204357484,31.9938401603332,32.3686307397649,32.468120266756,32.6348433164857,32.6326068269725,32.7690437282068,32.9988980121418,33.1981331514747,36.1236307138837,36.2680481294551,36.3616692404815,36.4390147428902,36.5637354495498,36.6748252354521,36.7817737084135,36.823781929074,36.9084955652092,37.0030609020076,37.0825847264518,,
